Status,"Product code","Product user reference",Family,Barcode,"CPNP number",Price,"Units per outer","Unit label","Unit price","Unit Name","Unit RRP","Unit net weight","Package weight (shipping)","Unit dimensions",Materials/Ingredients,"Webpage description (html)","Webpage description (plain text)","Country of origin","Tariff code","Duty rate","HTS US",Stock,Images,"Data updated","Stock updated","Price updated","Images updated","Available Quantity"
Active,SWMJ-05,,"Soy Wax Melts in Jars",5055796577866,,4.27,1,Jar,4.27,"Soywax Melts Jar - Peachy Cool",7.5,0.3,0.272,"9x5x5 (cm)","Soy Wax, Fragrance Oils, Glass Jar","<p>These <strong>Fragrant Wax Melts in Jars - Peachy Cool</strong> are made from a natural blend of soy waxes and finest fragrance oils. Available in seventeen mouthwatering fragrances.</p><p>Wax Melts Hearts contain no paraffin wax, so your room will smell of quality fragrance. Just add one heart melt to an oil burner to make your home smell wonderful.</p><p>In every jar you will find 16 heart shaped wax melts, just pair them with Oil Burners for a perfect gift.</p>","These Fragrant Wax Melts in Jars - Peachy Cool are made from a natural blend of soy waxes and finest fragrance oils. Available in seventeen mouthwatering fragrances.Wax Melts Hearts contain no paraffin wax, so your room will smell of quality fragrance. Just add one heart melt to an oil burner to make your home smell wonderful.In every jar you will find 16 heart shaped wax melts, just pair them with Oil Burners for a perfect gift.",CHN,3404900000,0%,,Normal,"https://media.aiku.io/6z-POZba0vZwL0Ud_ICZjLV27Rx-pb2Q5rV_o8znGD4/bG9jYWw6Ly9tZWRpYS9TUy8wQy82MFIzMEMxRzZHV0swQ1NTLzY1ZWViNWM3LmpwZWc, https://media.aiku.io/8Ne4VwRwAiMt2eE1VtuZYsZXGGK9oBbbU-vgqimGD_k/bG9jYWw6Ly9tZWRpYS9TUS8wQy82MFIzMEMxRzZHV0swQ1NRL2Q5MzBhZjRhLmpwZWc, https://media.aiku.io/I0safAdQMiQYw1099ggBH7MfHnPR_pVfVTousmegzro/bG9jYWw6Ly9tZWRpYS9TTi8wQy82MFIzMEMxRzZHV0swQ1NOLzcwZjA4NjIzLmpwZWc, https://media.aiku.io/976lGM6ppr_8MwWRBjINxlZK6j4Z10vNWik3wGpFaXA/bG9jYWw6Ly9tZWRpYS9TUi8wQy82MFIzMEMxRzZHV0swQ1NSL2UyYjdjMDllLmpwZWc, https://media.aiku.io/OVfzoLUI9QHZDg2zNKdzFpc7tHbUMl9nxYaZMCtsWr0/bG9jYWw6Ly9tZWRpYS9TUC8wQy82MFIzMEMxRzZHV0swQ1NQLzgxYjNkMjcwLmpwZWc, https://media.aiku.io/VsOqbvJQXM6Q2mjXpicAJP3YLGdmyisC5Pd8YHXKRns/bG9jYWw6Ly9tZWRpYS9ISy8wQy82MFIzMEMxRzZHV0swQ0hLL2ZhZjZlMmQ0LmpwZWc, https://media.aiku.io/4cTon-_9k8kt7O355iNl_zU0DRqP_X1-7uqzHYv18fA/bG9jYWw6Ly9tZWRpYS85Ui8wQy82MFIzMEMxRzZHV0swQzlSL2M2NDgxZGRhLmpwZWc","2025-11-20 20:47:58+00","2025-10-21 07:35:52+00",,"2025-09-11 07:03:58+00",358
Active,SWMJ-06,,"Soy Wax Melts in Jars",5055796577873,,4.27,1,Jar,4.27,"Soywax Melts Jar - Nagchampa",7.5,0.3,0.272,"9x5x5 (cm)","Soy Wax, Fragrance Oils, Glass Jar","<p>These <strong>Fragrant Wax Melts in Jars - Nagchampa</strong> are made from a natural blend of soy waxes and finest fragrance oils. Available in seventeen mouthwatering fragrances.</p><p>Wax Melts Hearts contain no paraffin wax, so your room will smell of quality fragrance. Just add one heart melt to an oil burner to make your home smell wonderful.</p><p>In every jar you will find 16 heart shaped wax melts, just pair them with Oil Burners for a perfect gift.</p>","These Fragrant Wax Melts in Jars - Nagchampa are made from a natural blend of soy waxes and finest fragrance oils. Available in seventeen mouthwatering fragrances.Wax Melts Hearts contain no paraffin wax, so your room will smell of quality fragrance. Just add one heart melt to an oil burner to make your home smell wonderful.In every jar you will find 16 heart shaped wax melts, just pair them with Oil Burners for a perfect gift.",CHN,3404900000,0%,,Normal,"https://media.aiku.io/Ud-3tX05eXUx1FWVHwd6sLDCL2xhZ4L4sSh632u0TMU/bG9jYWw6Ly9tZWRpYS8xRy8wRC82MFIzMEMxRzZHV0swRDFHL2ZiYzk1MjlhLmpwZWc, https://media.aiku.io/7Xb_P8nCFRG8gkgxxv35nO_Fcb9EbPc4niue_xqpxSc/bG9jYWw6Ly9tZWRpYS8xSC8wRC82MFIzMEMxRzZHV0swRDFILzZiNGFmOTJlLmpwZWc, https://media.aiku.io/Z-yXHrH2N5f-4eHg8rOwOAdhm0Lc9qWzAL6_HetY22Y/bG9jYWw6Ly9tZWRpYS8xSi8wRC82MFIzMEMxRzZHV0swRDFKL2ZkYmI5NzkxLmpwZWc, https://media.aiku.io/OVfzoLUI9QHZDg2zNKdzFpc7tHbUMl9nxYaZMCtsWr0/bG9jYWw6Ly9tZWRpYS9TUC8wQy82MFIzMEMxRzZHV0swQ1NQLzgxYjNkMjcwLmpwZWc, https://media.aiku.io/0UEiwv2NQXE0t5Y0ntHYoyrOb2PGJ1Y3KquZmWuLQ40/bG9jYWw6Ly9tZWRpYS9IUi8wQy82MFIzMEMxRzZHV0swQ0hSLzNmYTE4MjdkLmpwZWc, https://media.aiku.io/4cTon-_9k8kt7O355iNl_zU0DRqP_X1-7uqzHYv18fA/bG9jYWw6Ly9tZWRpYS85Ui8wQy82MFIzMEMxRzZHV0swQzlSL2M2NDgxZGRhLmpwZWc","2025-11-20 20:47:58+00","2025-11-07 12:36:06+00",,"2025-09-11 07:04:01+00",376
Active,SWMJ-07,,"Soy Wax Melts in Jars",5055796577880,,4.27,1,Jar,4.27,"Soywax Melts Jar - Mango Fruits",7.5,0.3,0.272,"9x5x5 (cm)","Soy Wax, Fragrance Oils, Glass Jar","<p>These <strong>Fragrant Wax Melts in Jars - Mango Fruits</strong> are made from a natural blend of soy waxes and finest fragrance oils. Available in seventeen mouthwatering fragrances.</p><p>Wax Melts Hearts contain no paraffin wax, so your room will smell of quality fragrance. Just add one heart melt to an oil burner to make your home smell wonderful.</p><p>In every jar you will find 16 heart shaped wax melts, just pair them with Oil Burners for a perfect gift.</p>","These Fragrant Wax Melts in Jars - Mango Fruits are made from a natural blend of soy waxes and finest fragrance oils. Available in seventeen mouthwatering fragrances.Wax Melts Hearts contain no paraffin wax, so your room will smell of quality fragrance. Just add one heart melt to an oil burner to make your home smell wonderful.In every jar you will find 16 heart shaped wax melts, just pair them with Oil Burners for a perfect gift.",CHN,3404900000,0%,,Normal,"https://media.aiku.io/RTkr6u25Yi-OrgNHaxW4BK_gB9qhYCjFJ766e5PYiUw/bG9jYWw6Ly9tZWRpYS8xSy8wRC82MFIzMEMxRzZHV0swRDFLL2M3MTkwODg5LmpwZWc, https://media.aiku.io/EXEmRus8BF2cnulhWPVyAbTY34Kzku6led48X-wQjpA/bG9jYWw6Ly9tZWRpYS8xTS8wRC82MFIzMEMxRzZHV0swRDFNLzkzNWI0MjQxLmpwZWc, https://media.aiku.io/rXqtwXQGprp1oyssEAM73PgoqDWMF3B45y4BcVoAtq0/bG9jYWw6Ly9tZWRpYS8xTi8wRC82MFIzMEMxRzZHV0swRDFOL2Q5ZGM5NjAxLmpwZWc, https://media.aiku.io/VsOqbvJQXM6Q2mjXpicAJP3YLGdmyisC5Pd8YHXKRns/bG9jYWw6Ly9tZWRpYS9ISy8wQy82MFIzMEMxRzZHV0swQ0hLL2ZhZjZlMmQ0LmpwZWc, https://media.aiku.io/1mx_I3zu8KCY2i_L9hj8e9BzzYqzW9RPEHQJ0UCTEbE/bG9jYWw6Ly9tZWRpYS85US8wQy82MFIzMEMxRzZHV0swQzlRLzhhZGY4ZTFmLmpwZWc, https://media.aiku.io/4cTon-_9k8kt7O355iNl_zU0DRqP_X1-7uqzHYv18fA/bG9jYWw6Ly9tZWRpYS85Ui8wQy82MFIzMEMxRzZHV0swQzlSL2M2NDgxZGRhLmpwZWc","2025-11-24 15:42:23+00","2025-11-24 15:42:23+00",,"2025-09-11 07:04:04+00",347
Active,SWMJ-08,,"Soy Wax Melts in Jars",5055796577897,,4.27,1,Jar,4.27,"Soywax Melts Jar - Vanilla Nutmeg",7.5,0.3,0.272,"9x5x5 (cm)","Soy Wax, Fragrance Oils, Glass Jar","<p>These<strong> Fragrant Wax Melts in Jars - Vanilla Nutmeg</strong> are made from a natural blend of soy waxes and finest fragrance oils. Available in seventeen mouthwatering fragrances.</p><p>Wax Melts Hearts contain no paraffin wax, so your room will smell of quality fragrance. Just add one heart melt to an oil burner to make your home smell wonderful.</p><p>In every jar you will find 16 heart shaped wax melts, just pair them with Oil Burners for a perfect gift.</p>","These Fragrant Wax Melts in Jars - Vanilla Nutmeg are made from a natural blend of soy waxes and finest fragrance oils. Available in seventeen mouthwatering fragrances.Wax Melts Hearts contain no paraffin wax, so your room will smell of quality fragrance. Just add one heart melt to an oil burner to make your home smell wonderful.In every jar you will find 16 heart shaped wax melts, just pair them with Oil Burners for a perfect gift.",CHN,3404900000,0%,,Normal,"https://media.aiku.io/Eog3wlKnlqsvBjHAEvvEXVgeK6re9DqRIn-P3fG28a0/bG9jYWw6Ly9tZWRpYS8xUC8wRC82MFIzMEMxRzZHV0swRDFQLzBhYWFmZjMwLmpwZWc, https://media.aiku.io/YOJtEIjeTY2JGEcjhhmxGForqBS37uTGzFKY1oe5Q3M/bG9jYWw6Ly9tZWRpYS8xUS8wRC82MFIzMEMxRzZHV0swRDFRL2E1NTY1ZDY3LmpwZWc, https://media.aiku.io/wwNk59aqS-95D08xAOt4BBQKLeKJhTBA3Wot9l9Iky0/bG9jYWw6Ly9tZWRpYS8xUi8wRC82MFIzMEMxRzZHV0swRDFSLzQ3YjU1NDMyLmpwZWc, https://media.aiku.io/OVfzoLUI9QHZDg2zNKdzFpc7tHbUMl9nxYaZMCtsWr0/bG9jYWw6Ly9tZWRpYS9TUC8wQy82MFIzMEMxRzZHV0swQ1NQLzgxYjNkMjcwLmpwZWc, https://media.aiku.io/4bACxaWFFZIiruk1FlcTwTjnNSbSBL0wPn_g-UZoaMU/bG9jYWw6Ly9tZWRpYS85TS8wQy82MFIzMEMxRzZHV0swQzlNLzI0ZTQzNTU4LmpwZWc, https://media.aiku.io/4cTon-_9k8kt7O355iNl_zU0DRqP_X1-7uqzHYv18fA/bG9jYWw6Ly9tZWRpYS85Ui8wQy82MFIzMEMxRzZHV0swQzlSL2M2NDgxZGRhLmpwZWc","2025-12-08 08:31:07+00","2025-12-08 08:31:07+00",,"2025-09-11 07:04:08+00",58
Active,SWMJ-09,,"Soy Wax Melts in Jars",5055796577903,,4.27,1,Jar,4.27,"Soywax Melts Jar - Japanese Magnolia",7.5,0.3,0.272,"9x5x5 (cm)","Soy Wax, Fragrance Oils, Glass Jar","<p>These <strong>Fragrant Wax Melts in Jars - Japanese Magnolia</strong> are made from a natural blend of soy waxes and finest fragrance oils. Available in seventeen mouthwatering fragrances.</p><p>Wax Melts Hearts contain no paraffin wax, so your room will smell of quality fragrance. Just add one heart melt to an oil burner to make your home smell wonderful.</p><p>In every jar you will find 16 heart shaped wax melts, just pair them with Oil Burners for a perfect gift.</p>","These Fragrant Wax Melts in Jars - Japanese Magnolia are made from a natural blend of soy waxes and finest fragrance oils. Available in seventeen mouthwatering fragrances.Wax Melts Hearts contain no paraffin wax, so your room will smell of quality fragrance. Just add one heart melt to an oil burner to make your home smell wonderful.In every jar you will find 16 heart shaped wax melts, just pair them with Oil Burners for a perfect gift.",CHN,3404900000,0%,,Normal,"https://media.aiku.io/H9tzYefs4LA6Q9QaI8kQsdq8MyUHcfMw15dH-XoJ9yI/bG9jYWw6Ly9tZWRpYS8xUy8wRC82MFIzMEMxRzZHV0swRDFTLzJjYTQyZmIzLmpwZWc, https://media.aiku.io/umII8SnOc4ntkUoMNsI_baXzTTKPSf4KtxPq2khAh6k/bG9jYWw6Ly9tZWRpYS85Ry8wRC82MFIzMEMxRzZHV0swRDlHLzZkNDBiMDM0LmpwZWc, https://media.aiku.io/0Oaidf78hPGXPgFhG9xcr50xxm0LOYfPnn50G4JaLY4/bG9jYWw6Ly9tZWRpYS85SC8wRC82MFIzMEMxRzZHV0swRDlILzdmZDJjNmNhLmpwZWc, https://media.aiku.io/VsOqbvJQXM6Q2mjXpicAJP3YLGdmyisC5Pd8YHXKRns/bG9jYWw6Ly9tZWRpYS9ISy8wQy82MFIzMEMxRzZHV0swQ0hLL2ZhZjZlMmQ0LmpwZWc, https://media.aiku.io/1mx_I3zu8KCY2i_L9hj8e9BzzYqzW9RPEHQJ0UCTEbE/bG9jYWw6Ly9tZWRpYS85US8wQy82MFIzMEMxRzZHV0swQzlRLzhhZGY4ZTFmLmpwZWc, https://media.aiku.io/4cTon-_9k8kt7O355iNl_zU0DRqP_X1-7uqzHYv18fA/bG9jYWw6Ly9tZWRpYS85Ui8wQy82MFIzMEMxRzZHV0swQzlSL2M2NDgxZGRhLmpwZWc","2025-12-09 20:00:03+00","2025-12-08 07:08:09+00",,"2025-09-11 07:04:11+00",235
Active,SWMJ-10,,"Soy Wax Melts in Jars",5055796577910,,4.27,1,Jar,4.27,"Soywax Melts Jar - Classic Rose",7.5,0.3,0.272,"9x5x5 (cm)","Soy Wax, Fragrance Oils, Glass Jar","<p>These <strong>Fragrant Wax Melts in Jars - Classic Rose</strong> are made from a natural blend of soy waxes and finest fragrance oils. Available in seventeen mouthwatering fragrances.</p><p>Wax Melts Hearts contain no paraffin wax, so your room will smell of quality fragrance. Just add one heart melt to an oil burner to make your home smell wonderful.</p><p>In every jar you will find 16 heart shaped wax melts, just pair them with Oil Burners for a perfect gift.</p>","These Fragrant Wax Melts in Jars - Classic Rose are made from a natural blend of soy waxes and finest fragrance oils. Available in seventeen mouthwatering fragrances.Wax Melts Hearts contain no paraffin wax, so your room will smell of quality fragrance. Just add one heart melt to an oil burner to make your home smell wonderful.In every jar you will find 16 heart shaped wax melts, just pair them with Oil Burners for a perfect gift.",CHN,3404900000,0%,,Normal,"https://media.aiku.io/rWhbGy7deLVOUgMq8cbq_pvrq_nKuN3RtDYCZPkV6oo/bG9jYWw6Ly9tZWRpYS85Si8wRC82MFIzMEMxRzZHV0swRDlKLzE4ZmNjYTI1LmpwZWc, https://media.aiku.io/1h-6n6VhAkLkng0cVMAhyCh6Ysi_ZK3JM0k5gSuMhic/bG9jYWw6Ly9tZWRpYS85Sy8wRC82MFIzMEMxRzZHV0swRDlLLzBmMzY5YmFjLmpwZWc, https://media.aiku.io/j4PQS2dacCtopMeQjxhYnP-O-n3WFDeaI2wPaji0-Io/bG9jYWw6Ly9tZWRpYS85TS8wRC82MFIzMEMxRzZHV0swRDlNLzI3MWQzMjgwLmpwZWc, https://media.aiku.io/OVfzoLUI9QHZDg2zNKdzFpc7tHbUMl9nxYaZMCtsWr0/bG9jYWw6Ly9tZWRpYS9TUC8wQy82MFIzMEMxRzZHV0swQ1NQLzgxYjNkMjcwLmpwZWc, https://media.aiku.io/0UEiwv2NQXE0t5Y0ntHYoyrOb2PGJ1Y3KquZmWuLQ40/bG9jYWw6Ly9tZWRpYS9IUi8wQy82MFIzMEMxRzZHV0swQ0hSLzNmYTE4MjdkLmpwZWc, https://media.aiku.io/4cTon-_9k8kt7O355iNl_zU0DRqP_X1-7uqzHYv18fA/bG9jYWw6Ly9tZWRpYS85Ui8wQy82MFIzMEMxRzZHV0swQzlSL2M2NDgxZGRhLmpwZWc","2025-12-01 19:02:10+00","2025-12-01 19:02:10+00",,"2025-09-11 07:04:16+00",320
Active,SWMJ-11,,"Soy Wax Melts in Jars",5055796577927,,4.27,1,Jar,4.27,"Soywax Melts Jar - Dark Sandalwood",7.5,0.3,0.272,"9x5x5 (cm)","Soy Wax, Fragrance Oils, Glass Jar","<p>These <strong>Fragrant Wax Melts in Jars - Dark Sandalwood</strong> are made from a natural blend of soy waxes and finest fragrance oils. Available in seventeen mouthwatering fragrances.</p><p>Wax Melts Hearts contain no paraffin wax, so your room will smell of quality fragrance. Just add one heart melt to an oil burner to make your home smell wonderful.</p><p>In every jar you will find 16 heart shaped wax melts, just pair them with Oil Burners for a perfect gift.</p>","These Fragrant Wax Melts in Jars - Dark Sandalwood are made from a natural blend of soy waxes and finest fragrance oils. Available in seventeen mouthwatering fragrances.Wax Melts Hearts contain no paraffin wax, so your room will smell of quality fragrance. Just add one heart melt to an oil burner to make your home smell wonderful.In every jar you will find 16 heart shaped wax melts, just pair them with Oil Burners for a perfect gift.",CHN,3404900000,0%,,Normal,"https://media.aiku.io/Nh3BE5Iow7PtFlxPghSPdGhA91ny4jJgS1L3HVudXSc/bG9jYWw6Ly9tZWRpYS85Ti8wRC82MFIzMEMxRzZHV0swRDlOLzhmZmM1ODZjLmpwZWc, https://media.aiku.io/euAi-5rr55AN1y87hTajujCfwwj-kOivrAhp8sgpkDc/bG9jYWw6Ly9tZWRpYS85US8wRC82MFIzMEMxRzZHV0swRDlRL2YzYWIyOWQzLmpwZWc, https://media.aiku.io/7rhwwzyL_AOlBOYBJNaBhvBABATmcTquDOc-A_2KXVY/bG9jYWw6Ly9tZWRpYS85Ui8wRC82MFIzMEMxRzZHV0swRDlSL2U2ZDU3OWFlLmpwZWc, https://media.aiku.io/4bACxaWFFZIiruk1FlcTwTjnNSbSBL0wPn_g-UZoaMU/bG9jYWw6Ly9tZWRpYS85TS8wQy82MFIzMEMxRzZHV0swQzlNLzI0ZTQzNTU4LmpwZWc, https://media.aiku.io/CjCLgj_4O8eL-XRDhxl89vL2RELnJJLiwGZxvb7-5Cg/bG9jYWw6Ly9tZWRpYS85UC8wRC82MFIzMEMxRzZHV0swRDlQLzNiYWZkMzVhLmpwZWc, https://media.aiku.io/4cTon-_9k8kt7O355iNl_zU0DRqP_X1-7uqzHYv18fA/bG9jYWw6Ly9tZWRpYS85Ui8wQy82MFIzMEMxRzZHV0swQzlSL2M2NDgxZGRhLmpwZWc","2025-12-09 20:00:03+00","2025-10-21 07:35:35+00",,"2025-09-11 07:04:19+00",184
Active,SWMJ-12,,"Soy Wax Melts in Jars",5055796577934,,4.27,1,Jar,4.27,"Soywax Melts Jar - Dark Patchouli",7.5,0.3,0.272,"9x5x5 (cm)","Soy Wax, Fragrance Oils, Glass Jar","<p>These <strong>Fragrant Wax Melts in Jars - Dark Patchouli</strong> are made from a natural blend of soy waxes and finest fragrance oils. Available in seventeen mouthwatering fragrances.</p><p>Wax Melts Hearts contain no paraffin wax, so your room will smell of quality fragrance. Just add one heart melt to an oil burner to make your home smell wonderful.</p><p>In every jar you will find 16 heart shaped wax melts, just pair them with Oil Burners for a perfect gift.</p>","These Fragrant Wax Melts in Jars - Dark Patchouli are made from a natural blend of soy waxes and finest fragrance oils. Available in seventeen mouthwatering fragrances.Wax Melts Hearts contain no paraffin wax, so your room will smell of quality fragrance. Just add one heart melt to an oil burner to make your home smell wonderful.In every jar you will find 16 heart shaped wax melts, just pair them with Oil Burners for a perfect gift.",CHN,3404900000,0%,,Normal,"https://media.aiku.io/mIk_VitfZPgCcVz-DNKZRFQ6KNKm5YTyejcnZ5c7YkM/bG9jYWw6Ly9tZWRpYS85Uy8wRC82MFIzMEMxRzZHV0swRDlTLzNiMTQ0Zjg1LmpwZWc, https://media.aiku.io/CjVtN6gu6wrt5MstG07At_s_ZddnUxZdyLoi5qc91SM/bG9jYWw6Ly9tZWRpYS9IRy8wRC82MFIzMEMxRzZHV0swREhHL2Y3ZDk2M2U0LmpwZWc, https://media.aiku.io/A7tPd5bjaA_5WgjKZH07vAiU42PfBPNYmK0zungPYeA/bG9jYWw6Ly9tZWRpYS9ISC8wRC82MFIzMEMxRzZHV0swREhIL2QyMDg5MzAxLmpwZWc, https://media.aiku.io/0UEiwv2NQXE0t5Y0ntHYoyrOb2PGJ1Y3KquZmWuLQ40/bG9jYWw6Ly9tZWRpYS9IUi8wQy82MFIzMEMxRzZHV0swQ0hSLzNmYTE4MjdkLmpwZWc, https://media.aiku.io/CjCLgj_4O8eL-XRDhxl89vL2RELnJJLiwGZxvb7-5Cg/bG9jYWw6Ly9tZWRpYS85UC8wRC82MFIzMEMxRzZHV0swRDlQLzNiYWZkMzVhLmpwZWc, https://media.aiku.io/4cTon-_9k8kt7O355iNl_zU0DRqP_X1-7uqzHYv18fA/bG9jYWw6Ly9tZWRpYS85Ui8wQy82MFIzMEMxRzZHV0swQzlSL2M2NDgxZGRhLmpwZWc","2025-12-08 18:12:05+00","2025-12-08 18:12:05+00",,"2025-09-11 07:04:24+00",328
Active,SWMJ-13,,"Soy Wax Melts in Jars",5055796577941,,4.27,1,Jar,4.27,"Soywax Melts Jar - Brandy Butter",7.5,0.3,0.272,"9x5x5 (cm)","Soy Wax, Fragrance Oils, Glass Jar","<p>These <strong>Fragrant Wax Melts in Jars - Brandy Butter</strong> are made from a natural blend of soy waxes and finest fragrance oils. Available in seventeen mouthwatering fragrances.</p><p>Wax Melts Hearts contain no paraffin wax, so your room will smell of quality fragrance. Just add one heart melt to an oil burner to make your home smell wonderful.</p><p>In every jar you will find 16 heart shaped wax melts, just pair them with Oil Burners for a perfect gift.</p>","These Fragrant Wax Melts in Jars - Brandy Butter are made from a natural blend of soy waxes and finest fragrance oils. Available in seventeen mouthwatering fragrances.Wax Melts Hearts contain no paraffin wax, so your room will smell of quality fragrance. Just add one heart melt to an oil burner to make your home smell wonderful.In every jar you will find 16 heart shaped wax melts, just pair them with Oil Burners for a perfect gift.",CHN,3404900000,0%,,Normal,"https://media.aiku.io/vWkpHJbtagUL0sz7dyyq0eTCLMQpxPgJ1hwrfzmtbfc/bG9jYWw6Ly9tZWRpYS9ISi8wRC82MFIzMEMxRzZHV0swREhKLzI3ZTk1ZjYyLmpwZWc, https://media.aiku.io/JqhzEHOQpY_czqPLO78j9xe2D4aTIAoKynOg5CBw-7M/bG9jYWw6Ly9tZWRpYS9ISy8wRC82MFIzMEMxRzZHV0swREhLLzNkZGI1M2Y2LmpwZWc, https://media.aiku.io/BJg19s4dRi9-O2YUUhJhLw_rbGeRQyxTCQc1KRs0zx8/bG9jYWw6Ly9tZWRpYS9ITS8wRC82MFIzMEMxRzZHV0swREhNL2M1MzdhMTc2LmpwZWc, https://media.aiku.io/OVfzoLUI9QHZDg2zNKdzFpc7tHbUMl9nxYaZMCtsWr0/bG9jYWw6Ly9tZWRpYS9TUC8wQy82MFIzMEMxRzZHV0swQ1NQLzgxYjNkMjcwLmpwZWc, https://media.aiku.io/VsOqbvJQXM6Q2mjXpicAJP3YLGdmyisC5Pd8YHXKRns/bG9jYWw6Ly9tZWRpYS9ISy8wQy82MFIzMEMxRzZHV0swQ0hLL2ZhZjZlMmQ0LmpwZWc, https://media.aiku.io/4cTon-_9k8kt7O355iNl_zU0DRqP_X1-7uqzHYv18fA/bG9jYWw6Ly9tZWRpYS85Ui8wQy82MFIzMEMxRzZHV0swQzlSL2M2NDgxZGRhLmpwZWc","2025-11-20 20:47:57+00","2025-09-18 20:48:38+00",,"2025-09-11 07:04:27+00",267
Active,SWMJ-14,,"Soy Wax Melts in Jars",5055796577958,,4.27,1,Jar,4.27,"Soywax Melts Jar - Bannana Rush",7.5,0.3,0.272,"9x5x5 (cm)","Soy Wax, Fragrance Oils, Glass Jar","<p>These <strong>Fragrant Wax Melts in Jars - Bannana Rush</strong> are made from a natural blend of soy waxes and finest fragrance oils. Available in seventeen mouthwatering fragrances.</p><p>Wax Melts Hearts contain no paraffin wax, so your room will smell of quality fragrance. Just add one heart melt to an oil burner to make your home smell wonderful.</p><p>In every jar you will find 16 heart shaped wax melts, just pair them with Oil Burners for a perfect gift.</p>","These Fragrant Wax Melts in Jars - Bannana Rush are made from a natural blend of soy waxes and finest fragrance oils. Available in seventeen mouthwatering fragrances.Wax Melts Hearts contain no paraffin wax, so your room will smell of quality fragrance. Just add one heart melt to an oil burner to make your home smell wonderful.In every jar you will find 16 heart shaped wax melts, just pair them with Oil Burners for a perfect gift.",CHN,3404900000,0%,,Normal,"https://media.aiku.io/0Kuu1sjD8LEuOwHi3ytj2t1c_-c9kVOdc_zyyT052uU/bG9jYWw6Ly9tZWRpYS9ITi8wRC82MFIzMEMxRzZHV0swREhOLzI5NGEzMGViLmpwZWc, https://media.aiku.io/5avE0u1olTq-0LSWfeqfSgwghIF_MT77aEmewB7BOVg/bG9jYWw6Ly9tZWRpYS9IUC8wRC82MFIzMEMxRzZHV0swREhQLzJjNmI2YmQ1LmpwZWc, https://media.aiku.io/5tUdKPmvnCuNGjMqB-vVhgld5ZYp8IQYiF5yyT4b1-g/bG9jYWw6Ly9tZWRpYS9IUS8wRC82MFIzMEMxRzZHV0swREhRL2IyOTcyMjQzLmpwZWc, https://media.aiku.io/OVfzoLUI9QHZDg2zNKdzFpc7tHbUMl9nxYaZMCtsWr0/bG9jYWw6Ly9tZWRpYS9TUC8wQy82MFIzMEMxRzZHV0swQ1NQLzgxYjNkMjcwLmpwZWc, https://media.aiku.io/0UEiwv2NQXE0t5Y0ntHYoyrOb2PGJ1Y3KquZmWuLQ40/bG9jYWw6Ly9tZWRpYS9IUi8wQy82MFIzMEMxRzZHV0swQ0hSLzNmYTE4MjdkLmpwZWc, https://media.aiku.io/4cTon-_9k8kt7O355iNl_zU0DRqP_X1-7uqzHYv18fA/bG9jYWw6Ly9tZWRpYS85Ui8wQy82MFIzMEMxRzZHV0swQzlSL2M2NDgxZGRhLmpwZWc","2025-11-20 20:47:57+00","2025-09-29 06:18:13+00",,"2025-09-11 07:04:30+00",295
